"Data","À vista R$","À vista US$","inx"
"20/03/2020","575.57","114","5861"
"23/03/2020","576.11","112.1","5862"
"24/03/2020","582.94","114.48","5863"
"25/03/2020","589.87","117.69","5864"
"26/03/2020","582","116.31","5865"
"27/03/2020","566.67","112.03","5866"
"30/03/2020","577.85","111.66","5867"
"31/03/2020","581.56","111.92","5868"
"01/04/2020","579.37","110.15","5869"
"02/04/2020","587.78","111.64","5870"
"03/04/2020","581.63","109.43","5871"
"06/04/2020","582.3","109.83","5872"
"07/04/2020","588.37","112.78","5873"
"08/04/2020","588.51","114.25","5874"
"09/04/2020","584.08","114.53","5875"
"13/04/2020","584.78","112.96","5876"
"14/04/2020","582.1","112.22","5877"
"15/04/2020","590.34","112.75","5878"
"16/04/2020","591.03","112.39","5879"
"17/04/2020","588.06","112.16","5880"
"20/04/2020","586.62","110.56","5881"
"22/04/2020","585.7","108.32","5882"
"23/04/2020","590.29","107.25","5883"
"24/04/2020","585.13","103.18","5884"
"27/04/2020","583.76","102.25","5885"
"28/04/2020","582.91","106.02","5886"
"29/04/2020","575.41","107.41","5887"
"30/04/2020","573.02","105.2","5888"
"04/05/2020","573.79","103.59","5889"
"05/05/2020","583.41","104.24","5890"
"06/05/2020","586.64","102.9","5891"
"07/05/2020","587.73","100.33","5892"
"08/05/2020","597.52","103.95","5893"
"11/05/2020","591.67","101.4","5894"
"12/05/2020","583.78","99.59","5895"
"13/05/2020","583.34","98.62","5896"
"14/05/2020","588.86","100.88","5897"
"15/05/2020","593.87","101.83","5898"
"18/05/2020","586.52","102.65","5899"
"19/05/2020","582.91","101.66","5900"
"20/05/2020","579.38","102.06","5901"
"21/05/2020","575.2","103.19","5902"
"22/05/2020","568.9","101.95","5903"
"25/05/2020","569.15","104.36","5904"
"26/05/2020","559.06","104.69","5905"
"27/05/2020","542.37","102.49","5906"
"28/05/2020","535.77","99.9","5907"
"29/05/2020","513.3","96.12","5908"
"01/06/2020","507.99","94.44","5909"
"02/06/2020","502.31","96.23","5910"
"03/06/2020","499.13","98.49","5911"
"04/06/2020","493.35","96.43","5912"
"05/06/2020","487.68","98.16","5913"
"08/06/2020","472.84","97.07","5914"
"09/06/2020","468.92","96.15","5915"
"10/06/2020","465.57","94.68","5916"
"12/06/2020","468.75","92.66","5917"
"15/06/2020","467.09","90.7","5918"
"16/06/2020","465.41","89.07","5919"
"17/06/2020","474.03","90.03","5920"
"18/06/2020","479.19","88.97","5921"
"19/06/2020","478.8","90.25","5922"
"22/06/2020","478.47","90.83","5923"
"23/06/2020","480.12","93.32","5924"
"24/06/2020","484.13","91.07","5925"
"25/06/2020","477.89","89.76","5926"
"26/06/2020","488.6","89.36","5927"
"29/06/2020","500.17","92.01","5928"
"30/06/2020","507.79","93.34","5929"
"01/07/2020","510.69","96.16","5930"
"02/07/2020","512.81","95.82","5931"
"03/07/2020","510.08","95.97","5932"
"06/07/2020","491.88","92.08","5933"
"07/07/2020","491.09","91.28","5934"
"08/07/2020","492.97","92.23","5935"
"09/07/2020","492.33","92.27","5936"
"10/07/2020","488.95","91.91","5937"
"13/07/2020","496.71","92.46","5938"
"14/07/2020","488.8","91.52","5939"
"15/07/2020","485.62","90.23","5940"
"16/07/2020","490.91","92.19","5941"
"17/07/2020","504.38","93.65","5942"
"20/07/2020","495.5","92.89","5943"
"21/07/2020","495.13","95.27","5944"
"22/07/2020","508.14","99.28","5945"
"23/07/2020","509.02","97.78","5946"
"24/07/2020","507.23","97.38","5947"
"27/07/2020","512.79","99.2","5948"
"28/07/2020","517.67","100.46","5949"
"29/07/2020","531.75","102.85","5950"
"30/07/2020","541.57","105.04","5951"
"31/07/2020","561.4","107.69","5952"
"03/08/2020","569.74","106.87","5953"
"04/08/2020","578.99","109.28","5954"
"05/08/2020","585.17","110.45","5955"
"06/08/2020","570.46","106.55","5956"
"07/08/2020","565.29","104.3","5957"
"10/08/2020","562.54","103.07","5958"
"11/08/2020","560.21","103.65","5959"
"12/08/2020","550.95","101","5960"
"13/08/2020","557.61","103.84","5961"
"14/08/2020","558.14","102.79","5962"
"17/08/2020","566.51","102.95","5963"
"18/08/2020","576.84","105.49","5964"
"19/08/2020","577.33","104.53","5965"
"20/08/2020","583.29","104.97","5966"
"21/08/2020","590.78","105.35","5967"
"24/08/2020","592.48","105.82","5968"
"25/08/2020","596.21","107.93","5969"
"26/08/2020","603.11","107.68","5970"
"27/08/2020","596.04","107.03","5971"
"28/08/2020","603.55","111.6","5972"
"31/08/2020","610.57","111.5","5973"
"01/09/2020","605.15","112.31","5974"
"02/09/2020","605.24","113","5975"
"03/09/2020","599.29","113.29","5976"
"04/09/2020","606.06","114.22","5977"
"08/09/2020","600.43","112.04","5978"
"09/09/2020","585.43","110.69","5979"
"10/09/2020","587.04","110.43","5980"
"11/09/2020","592.71","111.12","5981"
"14/09/2020","563.78","106.84","5982"
"15/09/2020","561.54","106.23","5983"
"16/09/2020","554.39","105.8","5984"
"17/09/2020","554.16","105.8","5985"
"18/09/2020","544.82","101.51","5986"
"21/09/2020","538.25","99.62","5987"
"22/09/2020","533.89","97.69","5988"
"23/09/2020","534.51","95.84","5989"
"24/09/2020","536.31","97.23","5990"
"25/09/2020","542.53","97.86","5991"
"28/09/2020","535.5","95.03","5992"
"29/09/2020","534.81","94.89","5993"
"30/09/2020","541.13","96.32","5994"
"01/10/2020","532.37","94.19","5995"
"02/10/2020","537.44","95","5996"
"05/10/2020","531.65","95.6","5997"
"06/10/2020","532.14","95.03","5998"
"07/10/2020","533.47","94.97","5999"
"08/10/2020","538.09","96.29","6000"
"09/10/2020","537.8","97.22","6001"
"13/10/2020","539.64","96.81","6002"
"14/10/2020","540.05","96.39","6003"
"15/10/2020","540.51","96.31","6004"
"16/10/2020","538.88","95.46","6005"
"19/10/2020","534.97","95.46","6006"
"20/10/2020","531.09","94.87","6007"
"21/10/2020","531.54","94.8","6008"
"22/10/2020","539.87","96.44","6009"
"23/10/2020","536.98","95.41","6010"
"26/10/2020","538.84","95.79","6011"
"27/10/2020","540.47","95.25","6012"
"28/10/2020","538.56","93.78","6013"
"29/10/2020","536.73","93.33","6014"
"30/10/2020","537.58","93.52","6015"
"03/11/2020","538.74","93.68","6016"
"04/11/2020","535.61","94.6","6017"
"05/11/2020","543.05","97.9","6018"
"06/11/2020","542.82","100.75","6019"
"09/11/2020","536.39","99.08","6020"
"10/11/2020","534.97","99.46","6021"
"11/11/2020","542.94","100.28","6022"
"12/11/2020","551.64","100.92","6023"
"13/11/2020","551.9","100.77","6024"
"16/11/2020","564.36","103.9","6025"
"17/11/2020","568.44","106.49","6026"
"18/11/2020","588.52","110.11","6027"
"19/11/2020","594.13","111.85","6028"
"20/11/2020","579.3","107.84","6029"
"23/11/2020","580.88","106.84","6030"
"24/11/2020","578.02","107.34","6031"
"25/11/2020","584.4","109.89","6032"
"26/11/2020","578.52","108.54","6033"
"27/11/2020","607.73","114.04","6034"
"30/11/2020","606.99","113.39","6035"
"01/12/2020","590.05","112.73","6036"
"02/12/2020","593.06","113.07","6037"
"03/12/2020","583.93","113.67","6038"
"04/12/2020","581.96","113.49","6039"
"07/12/2020","576.26","113.39","6040"
"08/12/2020","580.91","113.26","6041"
"09/12/2020","574.92","110.92","6042"
"10/12/2020","586.4","116.42","6043"
"11/12/2020","582.46","115.27","6044"
"14/12/2020","600.37","117.49","6045"
"15/12/2020","596.64","117.24","6046"
"16/12/2020","608.32","118.67","6047"
"17/12/2020","606.64","119.54","6048"
"18/12/2020","604.03","118.74","6049"
"21/12/2020","598.23","116.75","6050"
"22/12/2020","598.68","115.91","6051"
"23/12/2020","600.82","115.57","6052"
"28/12/2020","607.83","116.02","6053"
"29/12/2020","608.35","117.35","6054"
"30/12/2020","606.69","116.99","6055"
"04/01/2021","615.78","117.05","6056"
"05/01/2021","615.4","116.93","6057"
"06/01/2021","611.28","115.71","6058"
"07/01/2021","614.98","114.16","6059"
"08/01/2021","625.71","115.53","6060"
"11/01/2021","615.56","112.1","6061"
"12/01/2021","617.05","115.7","6062"
"13/01/2021","632.25","119.29","6063"
"14/01/2021","638.6","122.74","6064"
"15/01/2021","651.99","123.34","6065"
"18/01/2021","649.68","122.77","6066"
"19/01/2021","650.54","121.6","6067"
"20/01/2021","650.54","122.3","6068"
"21/01/2021","654.24","122.15","6069"
"22/01/2021","658.67","120.37","6070"
"25/01/2021","657.46","119.36","6071"
"26/01/2021","655.25","122.98","6072"
"27/01/2021","658.68","122.05","6073"
"28/01/2021","662.22","121.82","6074"
"29/01/2021","658.33","120.07","6075"
"01/02/2021","672.19","123.31","6076"
"02/02/2021","669.7","124.99","6077"
"03/02/2021","669.33","124.83","6078"
"04/02/2021","667.61","122.41","6079"
"05/02/2021","668.91","124.2","6080"
"08/02/2021","664.66","123.73","6081"
"09/02/2021","665.12","123.58","6082"
"10/02/2021","659.86","122.67","6083"
"11/02/2021","659.55","122.32","6084"
"12/02/2021","657.97","122.34","6085"
"17/02/2021","670.04","123.62","6086"
"18/02/2021","683.7","125.68","6087"
"19/02/2021","680.94","125.94","6088"
"22/02/2021","701.5","128.9","6089"
"23/02/2021","724.96","132.97","6090"
"24/02/2021","725.02","133.45","6091"
"25/02/2021","746.14","135.51","6092"
"26/02/2021","746.5","133.76","6093"
"01/03/2021","747.32","133.47","6094"
"02/03/2021","748.8","132.18","6095"
"03/03/2021","747.51","129.96","6096"
"04/03/2021","738.5","130.41","6097"
"05/03/2021","735.85","129.23","6098"
"08/03/2021","730.76","126.67","6099"
"09/03/2021","737.48","127.39","6100"
"10/03/2021","739.17","130.69","6101"
"11/03/2021","736.8","133.09","6102"
"12/03/2021","737.64","132.57","6103"
"15/03/2021","737.18","130.59","6104"
"16/03/2021","740.98","132.06","6105"
"17/03/2021","741.9","132.89","6106"
"18/03/2021","736.2","132.43","6107"
"19/03/2021","724.48","132.01","6108"
"22/03/2021","729.71","132.36","6109"
"23/03/2021","717.04","130.04","6110"
"24/03/2021","713.49","127.11","6111"
"25/03/2021","716.41","126.42","6112"
"26/03/2021","729.25","126.91","6113"
"29/03/2021","727.77","126.2","6114"
"30/03/2021","710.15","123.57","6115"
"31/03/2021","708.44","125.97","6116"
"01/04/2021","707.11","123.92","6117"
"05/04/2021","704.57","124.22","6118"
"06/04/2021","714.67","127.66","6119"
"07/04/2021","716.55","126.85","6120"
"08/04/2021","722.75","129.69","6121"
"09/04/2021","725.21","127.72","6122"
"12/04/2021","730.21","127.55","6123"
"13/04/2021","730.81","128.19","6124"
"14/04/2021","743.91","131.11","6125"
"15/04/2021","742.82","132.08","6126"
"16/04/2021","737.63","132.05","6127"
"19/04/2021","736.3","132.38","6128"
"20/04/2021","743.12","133.73","6129"
"22/04/2021","746.41","136.66","6130"
"23/04/2021","760.51","138.4","6131"
"26/04/2021","775.45","142.08","6132"
"27/04/2021","785.11","143.66","6133"
"28/04/2021","788.22","146.95","6134"
"29/04/2021","788.8","147.33","6135"
"30/04/2021","782.59","144.02","6136"
"03/05/2021","782.03","144.23","6137"
"04/05/2021","787.04","144.86","6138"
"05/05/2021","813.32","151.57","6139"
"06/05/2021","828.03","156.79","6140"
"07/05/2021","820.45","157.11","6141"
"10/05/2021","805.98","154.08","6142"
"11/05/2021","813.09","155.65","6143"
"12/05/2021","795.48","150.2","6144"
"13/05/2021","804.79","151.88","6145"
"14/05/2021","805.55","152.86","6146"
"17/05/2021","805.71","153","6147"
"18/05/2021","816.11","155.57","6148"
"19/05/2021","819.61","154.21","6149"
"20/05/2021","823.23","156.12","6150"
"21/05/2021","825.55","154.37","6151"
"24/05/2021","825.79","155.17","6152"
"25/05/2021","825.11","154.6","6153"
"26/05/2021","850.84","160.26","6154"
"27/05/2021","864.74","164.62","6155"
"28/05/2021","877.15","168.1","6156"
"31/05/2021","877.41","167.93","6157"
"01/06/2021","884.1","171.47","6158"
"02/06/2021","882.64","173.34","6159"
"04/06/2021","880.18","174.81","6160"
"07/06/2021","868.97","172.52","6161"
"08/06/2021","871.72","173.03","6162"
"09/06/2021","874.33","172.45","6163"
"10/06/2021","869.54","171.71","6164"
"11/06/2021","872.57","170.42","6165"
"14/06/2021","855.78","168.73","6166"
"15/06/2021","850.96","168.74","6167"
"16/06/2021","840.14","166.53","6168"
"17/06/2021","825.5","164.31","6169"
"18/06/2021","824.19","162.56","6170"
"21/06/2021","829.05","165.08","6171"
"22/06/2021","826.92","166.58","6172"
"23/06/2021","820.58","165.27","6173"
"24/06/2021","823.83","167.96","6174"
"25/06/2021","831.81","167.97","6175"
"28/06/2021","849.44","172.44","6176"
"29/06/2021","843.76","170.87","6177"
"30/06/2021","844.21","169.76","6178"
"01/07/2021","846.16","167.62","6179"
"02/07/2021","840.25","166.45","6180"
"05/07/2021","838.99","165.06","6181"
"06/07/2021","817.13","157.14","6182"
"07/07/2021","821.63","156.98","6183"
"08/07/2021","837.72","159.44","6184"
"09/07/2021","840.43","160.42","6185"
"12/07/2021","854.69","165.32","6186"
"13/07/2021","836.9","161.84","6187"
"14/07/2021","850.48","167.68","6188"
"15/07/2021","843.71","164.63","6189"
"16/07/2021","875.45","170.99","6190"
"19/07/2021","866.41","164.84","6191"
"20/07/2021","902.64","172.95","6192"
"21/07/2021","960.5","185.32","6193"
"22/07/2021","1028.35","197.42","6194"
"23/07/2021","1008.84","193.37","6195"
"26/07/2021","1067.27","206.24","6196"
"27/07/2021","1059.66","204.65","6197"
"28/07/2021","1062.35","207.73","6198"
"29/07/2021","1045.82","205.99","6199"
"30/07/2021","1014.44","195.2","6200"
"02/08/2021","966.05","187.11","6201"
"03/08/2021","990.47","191.1","6202"
"04/08/2021","993.85","191.53","6203"
"05/08/2021","990.19","190.31","6204"
"06/08/2021","991.23","189.13","6205"
"09/08/2021","1008.07","192.45","6206"
"10/08/2021","1015.33","195.33","6207"
"11/08/2021","1018.03","194.73","6208"
"12/08/2021","1038.91","197.74","6209"
"13/08/2021","1028.95","196.25","6210"
"16/08/2021","1050.92","198.81","6211"
"17/08/2021","1032.5","195.99","6212"
"18/08/2021","1043.98","194.77","6213"
"19/08/2021","1038.72","191.79","6214"
"20/08/2021","1043.41","194.01","6215"
"23/08/2021","1049.09","195.29","6216"
"24/08/2021","1059.61","201.48","6217"
"25/08/2021","1057.07","202.89","6218"
"26/08/2021","1067.49","203.33","6219"
"27/08/2021","1075.88","207.06","6220"
"30/08/2021","1102.36","212.52","6221"
"31/08/2021","1084.23","209.51","6222"
"01/09/2021","1100.25","212.65","6223"
"02/09/2021","1089.49","210.12","6224"
"03/09/2021","1081.27","208.58","6225"
"06/09/2021","1082.64","209.2","6226"
"08/09/2021","1083.73","203.98","6227"
"09/09/2021","1069.14","201.46","6228"
"10/09/2021","1073.9","203.93","6229"
"13/09/2021","1068.28","204.22","6230"
"14/09/2021","1063.09","202.07","6231"
"15/09/2021","1068.05","203.75","6232"
"16/09/2021","1070.42","202.92","6233"
"17/09/2021","1074.55","203.4","6234"
"20/09/2021","1062.73","198.6","6235"
"21/09/2021","1063.4","201.33","6236"
"22/09/2021","1069.03","201.67","6237"
"23/09/2021","1089.12","205.18","6238"
"24/09/2021","1111.63","207.94","6239"
"27/09/2021","1105.09","205.41","6240"
"28/09/2021","1146.61","211.16","6241"
"29/09/2021","1130.48","208.35","6242"
"30/09/2021","1136.94","209.11","6243"
"01/10/2021","1183.07","220.6","6244"
"04/10/2021","1180.95","216.61","6245"
"05/10/2021","1149.79","210.24","6246"
"06/10/2021","1159.92","211.36","6247"
"07/10/2021","1180.51","214.52","6248"
"08/10/2021","1199.28","217.66","6249"
"11/10/2021","1204.12","217.67","6250"
"13/10/2021","1228.44","222.91","6251"
"14/10/2021","1242.78","225.14","6252"
"15/10/2021","1233.94","226","6253"
"18/10/2021","1223.91","221.96","6254"
"19/10/2021","1243.54","222.58","6255"
"20/10/2021","1250.02","225.35","6256"
"21/10/2021","1257.2","222.36","6257"
"22/10/2021","1246.22","220.96","6258"
"25/10/2021","1247.88","225.01","6259"
"26/10/2021","1270.07","228.14","6260"
"27/10/2021","1246.21","223.74","6261"
"28/10/2021","1239.91","220.31","6262"
"29/10/2021","1256.27","222.43","6263"
"01/11/2021","1286.73","226.9","6264"
"03/11/2021","1284.27","229.54","6265"
"04/11/2021","1282.15","228.34","6266"
"05/11/2021","1265.5","229.67","6267"
"08/11/2021","1254.32","226.04","6268"
"09/11/2021","1258.03","229.44","6269"
"10/11/2021","1256.09","228.59","6270"
"11/11/2021","1274.18","236.05","6271"
"12/11/2021","1307.85","239.75","6272"
"16/11/2021","1322.11","240.73","6273"
"17/11/2021","1359.78","246.07","6274"
"18/11/2021","1367.45","245.55","6275"
"19/11/2021","1392.66","248.51","6276"
"22/11/2021","1382.69","247.35","6277"
"23/11/2021","1435.66","256","6278"
"24/11/2021","1456.43","260.4","6279"
"25/11/2021","1466.92","263.69","6280"
"26/11/2021","1457.25","260.22","6281"
"29/11/2021","1424.4","253.68","6282"
"30/11/2021","1420.09","251.48","6283"
"01/12/2021","1421.2","250.87","6284"
"02/12/2021","1439.13","254.62","6285"
"03/12/2021","1471.19","259.15","6286"
"06/12/2021","1487.58","261.62","6287"
"07/12/2021","1479.74","263.39","6288"
"08/12/2021","1478.12","266.9","6289"
"09/12/2021","1471.59","263.73","6290"
"10/12/2021","1435.6","255.76","6291"
"13/12/2021","1457.28","256.88","6292"
"14/12/2021","1453.75","255.45","6293"
"15/12/2021","1463.61","255.74","6294"
"16/12/2021","1461.28","257.49","6295"
"17/12/2021","1459.85","256.92","6296"
"20/12/2021","1432.67","249.68","6297"
"21/12/2021","1441.82","251.32","6298"
"22/12/2021","1457.17","257","6299"
"23/12/2021","1447.66","255.64","6300"
"27/12/2021","1434.07","254.45","6301"
"28/12/2021","1430.05","253.69","6302"
"29/12/2021","1440.31","252.95","6303"
"30/12/2021","1431.58","256.79","6304"
"03/01/2022","1414.57","249.88","6305"
"04/01/2022","1454.67","255.79","6306"
"05/01/2022","1453.35","256.64","6307"
"06/01/2022","1466.69","257.95","6308"
"07/01/2022","1493.73","265.18","6309"
"10/01/2022","1483.95","261.63","6310"
"11/01/2022","1481.83","265.61","6311"
"12/01/2022","1502.91","271.53","6312"
"13/01/2022","1495.12","270.9","6313"
"14/01/2022","1498.14","271.3","6314"
"17/01/2022","1495.99","270.82","6315"
"18/01/2022","1498.35","269.68","6316"
"19/01/2022","1509.95","276.35","6317"
"20/01/2022","1507.84","278.66","6318"
"21/01/2022","1487.18","272.53","6319"
"24/01/2022","1479.77","268.9","6320"
"25/01/2022","1494.27","274.68","6321"
"26/01/2022","1493.25","276.17","6322"
"27/01/2022","1467.33","270.38","6323"
"28/01/2022","1481.14","274.64","6324"
"31/01/2022","1474.34","278.02","6325"
"01/02/2022","1476.5","280.17","6326"
"02/02/2022","1477.38","279.54","6327"
"03/02/2022","1491.62","281.81","6328"
"04/02/2022","1491.2","279.98","6329"
"07/02/2022","1482.26","281.8","6330"
"08/02/2022","1510.3","287.4","6331"
"09/02/2022","1555.19","297.93","6332"
"10/02/2022","1535.38","293.8","6333"
"11/02/2022","1519.43","290.74","6334"
"14/02/2022","1504.86","288.45","6335"
"15/02/2022","1499.37","289.4","6336"
"16/02/2022","1498.45","292.21","6337"
"17/02/2022","1495.22","289.27","6338"
"18/02/2022","1466.51","285.43","6339"
"21/02/2022","1462.04","286.34","6340"
"22/02/2022","1453.13","286.9","6341"
"23/02/2022","1442.8","288.39","6342"
"24/02/2022","1425.53","278.59","6343"
"25/02/2022","1434.43","278.8","6344"
"02/03/2022","1384.52","270.94","6345"
"03/03/2022","1330.63","264.85","6346"
"04/03/2022","1325.98","261.07","6347"
"07/03/2022","1318.18","259.54","6348"
"08/03/2022","1344.06","265.83","6349"
"09/03/2022","1331.86","265.79","6350"
"10/03/2022","1306.51","260.37","6351"
"11/03/2022","1305.56","258.42","6352"
